"�..story_date","year","month","day","Time","headline","topic.label","first_time_appear_eventbased","official.view","Response","Renmin.Daily","Renmin.Daily.Content","Notes","gtop","offvoice"
"12/20/2019",2019,12,20,"M","全球男性吸烟者数量首次下降","International news (non-China)",1,0,0,0,"","","International news",0
"12/20/2019",2019,12,20,"M","手机能读取电子护照了","Social affairs - local policy ",1,0,0,0,"","","Social policy",0
"12/20/2019",2019,12,20,"M","12项资格考试报名可无证明办理","Social affairs - local policy ",1,0,0,0,"","","Social policy",0
"12/20/2019",2019,12,20,"E","香港已有80名教师被捕","Hong Kong",1,0,0,0,"","","International news",0
"12/20/2019",2019,12,20,"E","相亲中最受欢迎的女生职业","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/20/2019",2019,12,20,"E","兵马俑坑内浇水","Social scandal",1,0,0,0,"","","Social issues",0
"12/20/2019",2019,12,20,"E","未达刑责年龄未成年人不能一放了之","Crime & court",1,0,0,0,"","","Crime & court",0
"12/20/2019",2019,12,20,"E","不放过任何一个侵害未成年人犯罪案件","Crime & court",1,0,0,0,"","","Crime & court",0
"12/20/2019",2019,12,20,"E","酒鬼酒被举报非法添加甜蜜素","Social affairs - consumer rights",1,0,0,0,"","","Social issues",0
"12/20/2019",2019,12,20,"E","2.67亿Facebook用户信息被公开","International news (non-China)",1,0,0,0,"","","International news",0
"12/20/2019",2019,12,20,"E","17款APP自动续费不通知","Social affairs - consumer rights",1,0,0,0,"","","Social issues",0
"12/20/2019",2019,12,20,"E","社保卡持卡人数超13亿","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/20/2019",2019,12,20,"E","近六成快递小哥曾自行赔付","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/21/2019",2019,12,21,"M","明年将制定个人信息保护法","Social affairs - local policy ",1,0,0,0,"","","Social policy",0
"12/21/2019",2019,12,21,"M","澳洲人给猫头鹰浇水降温","International news (non-China)",1,0,0,0,"","","International news",0
"12/21/2019",2019,12,21,"M","巴黎圣母院今年不庆祝圣诞节","International news (non-China)",1,0,0,0,"","","International news",0
"12/21/2019",2019,12,21,"M","香港已有80名教师被捕","Hong Kong",0,0,0,0,"","","International news",0
"12/21/2019",2019,12,21,"M","不放过任何一个侵害未成年人犯罪案件","Crime & court",0,0,0,0,"","","Crime & court",0
"12/21/2019",2019,12,21,"M","气候变化致所罗门11岛消失","International news (non-China)",1,0,0,0,"","","International news",0
"12/21/2019",2019,12,21,"M","气泡屏障阻挡海洋垃圾","International news (non-China)",1,0,0,0,"","","International news",0
"12/21/2019",2019,12,21,"M","俄军用3D打印机修战斗机","International news (non-China)",1,0,0,0,"","","International news",0
"12/21/2019",2019,12,21,"E","22岁女孩去世捐献器官让3人新生","Role model",1,0,0,0,"","","Flattering news",0
"12/21/2019",2019,12,21,"E","韩国曝幽灵整容数百人丧命","International news (non-China)",1,0,0,0,"","","International news",0
"12/21/2019",2019,12,21,"E","澳门孩子说要将中国国粹传下去","Patriotic acts/festivals",1,0,0,0,"","","Flattering news",0
"12/21/2019",2019,12,21,"E","90后出纳员819次挪用公款","Social scandal",1,0,0,0,"","","Social issues",0
"12/21/2019",2019,12,21,"E","当民族乐器遇上七子之歌","Patriotic acts/festivals",1,0,0,0,"","","Flattering news",0
"12/21/2019",2019,12,21,"E","明年将制定个人信息保护法","Social affairs - local policy ",0,0,0,0,"","","Social policy",0
"12/21/2019",2019,12,21,"E","吉林坠江大客车事发监控","Social affairs - disaster",1,0,0,1,"1","","Social issues",1
"12/21/2019",2019,12,21,"E","2023年全球人口将达80亿","International news (non-China)",1,0,0,0,"","","International news",0
"12/21/2019",2019,12,21,"E","村干部默许临汾贫困户烧煤","Role model",1,0,0,0,"","","Flattering news",0
"12/22/2019",2019,12,22,"M","新入伍消防员逼真火场训练","Crime & court",1,0,0,0,"","","Crime & court",0
"12/22/2019",2019,12,22,"M","老人遭三连撞事故两肇事者落网","Crime & court",0,0,1,0,"","","Crime & court",0
"12/22/2019",2019,12,22,"M","广东中山一小区火灾致6死","Social affairs - disaster",1,0,0,0,"","","Social issues",0
"12/22/2019",2019,12,22,"M","当民族乐器遇上七子之歌","Patriotic acts/festivals",1,0,0,0,"","","Flattering news",0
"12/22/2019",2019,12,22,"M","澳门孩子说要将中国国粹传下去","Patriotic acts/festivals",1,0,0,1,"2","","Flattering news",1
"12/22/2019",2019,12,22,"M","BBC总结中国80后五大特征","International affairs (China related)",1,0,0,0,"","","International news",0
"12/22/2019",2019,12,22,"M","美国载人飞船首飞失败","International news (non-China)",1,0,0,0,"","","International news",0
"12/22/2019",2019,12,22,"M","世界最大印钞厂濒临破产","International news (non-China)",1,0,0,0,"","","International news",0
"12/22/2019",2019,12,22,"M","肥胖者每年额外排出7亿吨二氧化碳","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/22/2019",2019,12,22,"M","长安福特30岁工程师坠亡","Bizzare",1,0,0,0,"","","Soft news",0
"12/22/2019",2019,12,22,"E","微博回应关闭刘鑫账号","Social scandal",1,0,1,0,"","","Social issues",0
"12/22/2019",2019,12,22,"E","央视曝光健身房办卡陷阱","Social affairs - consumer rights",1,1,0,0,"","","Social issues",1
"12/22/2019",2019,12,22,"E","一通骚扰电话最高可罚款7万元","International news (non-China)",1,0,0,0,"","","International news",0
"12/22/2019",2019,12,22,"E","连吃12个包子消防员因病离职","Role model",1,0,0,0,"","","Flattering news",0
"12/22/2019",2019,12,22,"E","外卖员疑因差评持刀伤人","Crime & court",1,0,0,0,"","","Crime & court",0
"12/22/2019",2019,12,22,"E","美团否认伤人外卖员因差评行凶","Crime & court",0,0,1,0,"","","Crime & court",0
"12/22/2019",2019,12,22,"E","古巴时隔43年重新拥有总理","International news (non-China)",1,0,0,0,"","","International news",0
"12/22/2019",2019,12,22,"E","警方通报外卖小哥持刀伤人","Crime & court",0,0,1,0,"","","Crime & court",0
"12/22/2019",2019,12,22,"E","特种兵空中伞降遭遇多种险情","Role model",1,0,0,0,"","","Flattering news",0
"12/23/2019",2019,12,23,"M","我国五分之一冰川消融","Social affairs - environment",1,0,0,0,"","","Soft news",0
"12/23/2019",2019,12,23,"M","一通骚扰电话最高可罚款7万元","International news (non-China)",1,0,0,0,"","","International news",0
"12/23/2019",2019,12,23,"M","当外军看到中国军人的手","Role model",1,0,0,0,"","","Flattering news",0
"12/23/2019",2019,12,23,"M","警方通报沈大研究生在校被刺案","Crime & court",1,1,0,0,"","","Crime & court",1
"12/23/2019",2019,12,23,"M","东京奥运民宿价格上涨至23倍","International news (non-China)",1,0,0,0,"","","International news",0
"12/23/2019",2019,12,23,"M","韩国有房超10套人数创新高","International news (non-China)",1,0,0,0,"","","International news",0
"12/23/2019",2019,12,23,"M","澳珠烟花汇演","Patriotic acts/festivals",1,0,0,0,"","","Flattering news",0
"12/23/2019",2019,12,23,"M","警方通报外卖小哥持刀伤人","Crime & court",0,1,0,0,"","","Crime & court",1
"12/23/2019",2019,12,23,"M","微博回应关闭刘鑫账号","Social scandal",0,0,1,0,"","","Social issues",0
"12/23/2019",2019,12,23,"M","加蓬首都4名中国船员被绑架","Diaspora",1,0,0,0,"","","International news",0
"12/23/2019",2019,12,23,"M","天津蓟州3.3级地震","Social affairs - disaster",1,0,0,0,"","","Social issues",0
"12/23/2019",2019,12,23,"M","首批赴黎维和女扫雷手","Role model",1,0,0,0,"","","Flattering news",0
"12/23/2019",2019,12,23,"E","2019年赴韩中国游客创新高","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/23/2019",2019,12,23,"E","浏阳花炮厂爆炸瞒报死亡人数","Social affairs - disaster",0,0,1,0,"","","Social issues",0
"12/23/2019",2019,12,23,"E","文在寅表示香港新疆都是中国内政","International affairs (China related)",1,0,0,0,"","","International news",0
"12/23/2019",2019,12,23,"E","日本欲将核污水排入大气或大海","International news (non-China)",1,0,0,0,"","","International news",0
"12/23/2019",2019,12,23,"E","iphonex电池劣化提醒","Social affairs - consumer rights",1,0,0,0,"","","Social issues",0
"12/23/2019",2019,12,23,"E","登记在册在世幸存者只剩77人","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/23/2019",2019,12,23,"E","西藏所有县区全部脱贫摘帽","Achievements",1,0,0,0,"","","Flattering news",0
"12/23/2019",2019,12,23,"E","波音飞船任务失败提前返回地球","International news (non-China)",1,0,0,0,"","","International news",0
"12/23/2019",2019,12,23,"E","波音CEO辞职","International news (non-China)",1,0,0,0,"","","International news",0
"12/24/2019",2019,12,24,"M","耿爽尴尬不失礼貌的微笑","International affairs (China related)",1,1,0,0,"","","International news",1
"12/24/2019",2019,12,24,"M","香港自6月起发生逾4000宗起底个案","Hong Kong",1,0,0,0,"","","International news",0
"12/24/2019",2019,12,24,"M","京都动画火灾7分钟后无人逃出","International news (non-China)",1,0,0,0,"","","International news",0
"12/24/2019",2019,12,24,"M","三成韩国人高学历低就业","International news (non-China)",1,0,0,0,"","","International news",0
"12/24/2019",2019,12,24,"M","该不该取消外卖小哥差评制度","Social affairs - consumer rights",1,0,0,0,"","","Social issues",0
"12/24/2019",2019,12,24,"M","文在寅表示香港新疆都是中国内政","International affairs (China related)",0,1,1,0,"","","International news",1
"12/24/2019",2019,12,24,"M","美国发现3.85亿年前森林化石","International news (non-China)",1,0,0,0,"","","International news",0
"12/24/2019",2019,12,24,"M","边防官兵化雪水煮饺子为战友庆生","Role model",1,0,0,0,"","","Flattering news",0
"12/24/2019",2019,12,24,"M","挖63米地道抢银行","Bizzare",1,0,0,0,"","","Soft news",0
"12/24/2019",2019,12,24,"M","泰国杀妻骗保案今日宣判","Crime & court",1,0,0,0,"","","Crime & court",0
"12/24/2019",2019,12,24,"M","住建部 明年房地产市场稳字当头","Social affairs - economics",1,1,0,0,"","","Social issues",1
"12/24/2019",2019,12,24,"E","上海大统路火灾","Social affairs - disaster",1,0,0,0,"","","Social issues",0
"12/24/2019",2019,12,24,"E","耿爽尴尬不失礼貌的微笑","International affairs (China related)",0,1,0,0,"","","International news",1
"12/24/2019",2019,12,24,"E","美团饿了么等签交通安全守法承诺书","Social affairs - local policy ",1,0,0,0,"","","Social policy",0
"12/24/2019",2019,12,24,"E","购车五年后的新车主平均胖20斤","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/24/2019",2019,12,24,"E","香港自6月起发生逾4000宗起底个案","Hong Kong",0,0,0,0,"","","International news",0
"12/24/2019",2019,12,24,"E","两岸2020春节航班加班总量不限","Social affairs",1,0,0,0,"","","Social issues",0
"12/24/2019",2019,12,24,"E","近五成大学生每天读书不足半小时","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/24/2019",2019,12,24,"E","小学推上学打卡APP被叫停","Social affairs - local policy ",1,0,0,0,"","","Social policy",0
"12/25/2019",2019,12,25,"M","国务院 规范企业裁员行为","Social affairs - local policy ",1,1,0,0,"","","Social policy",1
"12/25/2019",2019,12,25,"M","安倍说中日韩并非魏蜀吴","International affairs (China related)",1,0,0,0,"","","International news",0
"12/25/2019",2019,12,25,"M","卢森堡将成首个公交全免费国家","International news (non-China)",1,0,0,0,"","","International news",0
"12/25/2019",2019,12,25,"M","保健品公司老总演讲时身亡","Social affairs",1,0,0,0,"","","Social issues",0
"12/25/2019",2019,12,25,"M","土豪公司春节放假19天","Bizzare",1,0,0,0,"","","Soft news",0
"12/25/2019",2019,12,25,"M","湖南一商场抛气球2人受伤","Bizzare",1,0,0,0,"","","Soft news",0
"12/25/2019",2019,12,25,"M","耿爽尴尬不失礼貌的微笑","International affairs (China related)",1,0,0,0,"","","International news",0
"12/25/2019",2019,12,25,"M","上海大统路火灾","Social affairs - disaster",1,0,0,0,"","","Social issues",0
"12/25/2019",2019,12,25,"M","浙江一高校被地产商买下","Social affairs",1,0,0,0,"","","Social issues",0
"12/25/2019",2019,12,25,"M","印度发生洋葱危机","International news (non-China)",1,0,0,0,"","","International news",0
"12/25/2019",2019,12,25,"M","印度一架飞机被卡在桥下","International news (non-China)",1,0,0,0,"","","International news",0
"12/25/2019",2019,12,25,"M","广东统一人身损害赔偿标准","Social affairs - local policy ",1,0,0,0,"","","Social policy",0
"12/25/2019",2019,12,25,"E","李小龙女儿起诉真功夫餐饮","Social affairs - economics",1,0,0,0,"","","Social issues",0
"12/25/2019",2019,12,25,"E","安倍晋三接受水均益专访","International affairs (China related)",1,0,0,0,"","","International news",0
"12/25/2019",2019,12,25,"E","95后全职妈妈占比八成","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/25/2019",2019,12,25,"E","iPhone XR成Q3最畅销智能机","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/25/2019",2019,12,25,"E","300万以下常住人口城市取消落户限制","Social affairs - local policy ",1,0,0,0,"","","Social policy",0
"12/25/2019",2019,12,25,"E","公安部对30人发出A级通缉令","Crime & court",1,0,0,0,"","","Crime & court",0
"12/25/2019",2019,12,25,"E","亚马逊一条虚假好评116元","International news (non-China)",1,0,0,0,"","","International news",0
"12/25/2019",2019,12,25,"E","温州本科生买房打7折租房3折","Social affairs - local policy ",1,0,0,0,"","","Social policy",0
"12/25/2019",2019,12,25,"E","广东火灾夫妻俩为知名企业家","Social affairs - disaster",1,0,1,0,"","","Social issues",0
"12/25/2019",2019,12,25,"M","王思聪承担熊猫互娱20亿损失","Social affairs - celebrity",1,0,0,0,"","","Soft news",0
"12/26/2019",2019,12,26,"M","联通5G赋能智慧冬奥","Achievements",1,0,0,0,"","","Flattering news",0
"12/26/2019",2019,12,26,"M","巴黎圣母院一半概率无法挽救","International news (non-China)",1,0,0,0,"","","International news",0
"12/26/2019",2019,12,26,"M","300万以下常住人口城市取消落户限制","Social affairs - local policy ",0,0,0,0,"","","Social policy",0
"12/26/2019",2019,12,26,"M","真功夫回应被诉侵权","Social affairs - economics",1,0,1,0,"","","Social issues",0
"12/26/2019",2019,12,26,"M","俄罗斯成功与全球互联网断开","International news (non-China)",1,0,0,0,"","","International news",0
"12/26/2019",2019,12,26,"M","24岁辅警执勤中被撞牺牲","Role model",1,0,0,0,"","","Flattering news",0
"12/26/2019",2019,12,26,"M","甘肃一企业银行账号被冻结无法解封","Social affairs",1,0,0,0,"","","Social issues",0
"12/26/2019",2019,12,26,"M","警示牌恐吓司机办理ETC","Social affairs",1,0,0,0,"","","Social issues",0
"12/26/2019",2019,12,26,"M","安倍晋三接受水均益专访","International affairs (China related)",0,0,0,0,"","","International news",0
"12/26/2019",2019,12,26,"M","三成韩国青少年没有勇气生活","International news (non-China)",1,0,0,0,"","","International news",0
"12/26/2019",2019,12,26,"M","核桃价格创新低","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/26/2019",2019,12,26,"M","95后全职妈妈占比八成","Social affairs - trends",0,0,0,0,"","","Soft news",0
"12/26/2019",2019,12,26,"M","消防员用身体挡住落石","Role model",1,0,0,0,"","","Flattering news",0
"12/26/2019",2019,12,26,"E","真功夫不与李小龙女儿庭外和解","Social affairs - economics",0,0,1,0,"","","Social issues",0
"12/26/2019",2019,12,26,"E","湖北孝感地震","Social affairs - disaster",1,0,0,0,"","","Social issues",0
"12/26/2019",2019,12,26,"E","收入和就业最影响幸福感","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/26/2019",2019,12,26,"E","熊猫互娱投资人否认已获王思聪赔偿","Social affairs - celebrity",0,0,1,0,"","","Soft news",0
"12/26/2019",2019,12,26,"E","武汉震感","Social affairs - disaster",1,0,0,0,"","","Social issues",0
"12/26/2019",2019,12,26,"E","印度1公斤垃圾可换1顿大餐","International news (non-China)",1,0,0,0,"","","International news",0
"12/26/2019",2019,12,26,"E","南昌规定学校不得给家长布置作业","Social affairs",1,0,0,0,"","","Social issues",0
"12/26/2019",2019,12,26,"E","微信公众号后台崩了","Social affairs",1,0,0,0,"","","Social issues",0
"12/26/2019",2019,12,26,"E","山东舰编队穿越台湾海峡","Government acts",1,0,0,0,"","","Social policy",0
"12/26/2019",2019,12,26,"E","日本啤酒泡面对韩出口减少99%","International affairs (non-China)",1,0,0,0,"","","International news",0
"12/26/2019",2019,12,26,"E","广东连州交通事故致7死2伤","Social affairs - disaster",1,0,0,0,"","","Social issues",0
"12/26/2019",2019,12,26,"E","卫健委回应高以翔猝死事件","Social affairs - celebrity",0,1,1,0,"","","Soft news",1
"12/26/2019",2019,12,26,"E","吴谢宇案已移送福州中院","Crime & court",1,0,0,0,"","","Crime & court",0
"12/27/2019",2019,12,27,"M","老师上课点名救一家5口","Bizzare",1,0,0,1,"1","","Soft news",1
"12/27/2019",2019,12,27,"M","微信微博聊天记录可作为证据","Social affairs - local policy ",1,1,0,0,"","","Social policy",1
"12/27/2019",2019,12,27,"M","194位山区小朋友发新书","Social affairs",1,0,0,0,"","","Social issues",0
"12/27/2019",2019,12,27,"M","韩国禁止使用有色塑料","International news (non-China)",1,0,0,0,"","","International news",0
"12/27/2019",2019,12,27,"M","国防部发言人霸气回应美国防长","International affairs (China-US)",1,1,0,0,"","","International news",1
"12/27/2019",2019,12,27,"M","北京市吸烟人数有363万","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/27/2019",2019,12,27,"M","真功夫不与李小龙女儿庭外和解","Social affairs - economics",0,0,0,0,"","","Social issues",0
"12/27/2019",2019,12,27,"M","韩国空气炸锅加热后被检出致癌物","Social affairs - consumer rights",1,0,0,0,"","","Social issues",0
"12/27/2019",2019,12,27,"M","幼师让孩子自己打自己嘴巴","Social scandal",1,0,0,0,"","","Social issues",0
"12/27/2019",2019,12,27,"M","安倍喊商界大佬给员工加薪","International news (non-China)",1,0,0,0,"","","International news",0
"12/27/2019",2019,12,27,"M","吴谦正告美方不要贼喊捉贼","International affairs (China-US)",1,1,0,0,"","","International news",1
"12/27/2019",2019,12,27,"M","恒丰银行原董事长被判死缓","Crime & court",1,0,0,0,"","","Crime & court",0
"12/27/2019",2019,12,27,"M","2019年中国游戏女玩家达3亿","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/27/2019",2019,12,27,"M","成都地铁5号线正式开通","Social affairs - local policy ",1,0,0,0,"","","Social policy",0
"12/27/2019",2019,12,27,"E","信鸽失踪42天带回字条","Bizzare",1,0,0,0,"","","Soft news",0
"12/27/2019",2019,12,27,"E","长征五号遥三火箭发射","Achievements",1,0,0,1,"1","","Flattering news",1
"12/27/2019",2019,12,27,"E","3名中国人在泰注册微信假号被捕","Social affairs",1,0,0,0,"","","Social issues",0
"12/27/2019",2019,12,27,"E","花6.2万元口腔正畸后仍无法正常咬合","Social affairs - consumer rights",1,0,0,0,"","","Social issues",0
"12/27/2019",2019,12,27,"E","国防部发言人霸气回应美国防长","International affairs (China-US)",1,1,0,0,"","","International news",1
"12/27/2019",2019,12,27,"E","安倍喊商界大佬给员工加薪","International news (non-China)",1,0,0,0,"","","International news",0
"12/27/2019",2019,12,27,"E","哈坠机事故原因系操作失误和技术故障","International news (non-China)",1,0,0,1,"1","","International news",1
"12/27/2019",2019,12,27,"E","中国大陆近期几场地震没有必然联系","Social affairs - disaster",1,1,0,0,"","","Social issues",1
"12/27/2019",2019,12,27,"E","新兵海军接受父母检阅","Role model",1,0,0,0,"","","Flattering news",0
"12/27/2019",2019,12,27,"E","央行拟规范暴力催收","Government acts",1,1,0,0,"","","Social policy",1
"12/27/2019",2019,12,27,"E","法国香水出厂成本不及售价两成","International news (non-China)",1,0,0,0,"","","International news",0
"12/28/2019",2019,12,28,"M","民航总医院内行凶嫌疑人孙文斌被批捕","Social scandal",1,0,0,2,"1","","Social issues",1
"12/28/2019",2019,12,28,"M","指挥大厅里的小姐姐笑着笑着就哭了","Achievements",0,0,0,0,"","","Flattering news",0
"12/28/2019",2019,12,28,"M","墨西哥发现千年玛雅宫殿","International news (non-China)",1,0,0,0,"","","International news",0
"12/28/2019",2019,12,28,"M","全球超一半珊瑚已死亡","International news (non-China)",1,0,0,0,"","","International news",0
"12/28/2019",2019,12,28,"M","张家界云海云瀑如梦似幻","Social affairs - environment",1,0,0,0,"","","Soft news",0
"12/28/2019",2019,12,28,"M","近七成青年承认自己爱拖延","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/28/2019",2019,12,28,"M","中国立法防医闹","Government acts",1,1,0,0,"","","Social policy",1
"12/28/2019",2019,12,28,"M","1.6万辆凯迪拉克CT6召回","Social affairs - consumer rights",1,0,0,0,"","","Social issues",0
"12/28/2019",2019,12,28,"M","作家陈岚就小凤雅事件道歉","Bizzare",1,0,0,0,"","","Soft news",0
"12/28/2019",2019,12,28,"M","证券从业人员禁止买卖股票","Government acts",1,0,0,0,"","","Social policy",0
"12/28/2019",2019,12,28,"M","民法典草案","Government acts",1,0,0,0,"","","Social policy",0
"12/28/2019",2019,12,28,"M","康辉赞胖五威武","Achievements",0,1,0,0,"","","Flattering news",1
"12/28/2019",2019,12,28,"E","民航总医院急诊收到大量奶茶鲜花","Social scandal",0,0,0,0,"","","Social issues",0
"12/28/2019",2019,12,28,"E","女孩坐出租车遇害案一审宣判","Crime & court",1,0,0,0,"","","Crime & court",0
"12/28/2019",2019,12,28,"E","禁止任何人威胁医护人员人身安全","Government acts",0,1,0,0,"","","Social policy",1
"12/28/2019",2019,12,28,"E","切尔诺贝利33年后再现圣诞树","International news (non-China)",1,0,0,0,"","","International news",0
"12/28/2019",2019,12,28,"E","为什么很多司机不办ETC","Social affairs",1,0,0,0,"","","Social issues",0
"12/28/2019",2019,12,28,"E","山东临沂兰陵县2.9级地震","Social affairs - disaster",1,0,0,0,"","","Social issues",0
"12/28/2019",2019,12,28,"E","卫健委回应民航总医院伤医案","Social scandal",0,1,1,1,"1","","Social issues",1
"12/28/2019",2019,12,28,"E","中国立法防医闹","Government acts",0,1,0,1,"1","","Social policy",1
"12/28/2019",2019,12,28,"E","中国超七成智能手机用到北斗系统","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/28/2019",2019,12,28,"E","韩国兴起睡眠经济","International news (non-China)",1,0,0,0,"","","International news",0
"12/28/2019",2019,12,28,"E","极端天气造成今年损失1074亿英镑","International news (non-China)",1,0,0,0,"","","International news",0
"12/29/2019",2019,12,29,"M","重庆跳楼砸死路人男子家属未露面","Bizzare",0,0,0,0,"","","Soft news",0
"12/29/2019",2019,12,29,"M","12306屏蔽多个抢票软件","Social affairs - consumer rights",1,0,0,0,"","","Social issues",0
"12/29/2019",2019,12,29,"M","禁止任何人威胁医护人员人身安全","Government acts",0,1,0,1,"1","","Social policy",1
"12/29/2019",2019,12,29,"M","杀妻骗保案受害者家属墓前痛哭","Social affairs",0,0,0,0,"","","Social issues",0
"12/29/2019",2019,12,29,"M","全球前500富豪今年财富增加25%","International news (non-China)",1,0,0,0,"","","International news",0
"12/29/2019",2019,12,29,"M","民航总医院急诊收到大量奶茶鲜花","Social scandal",0,0,0,0,"","","Social issues",0
"12/29/2019",2019,12,29,"M","切尔诺贝利33年后再现圣诞树","International news (non-China)",0,0,0,0,"","","International news",0
"12/29/2019",2019,12,29,"M","卫健委回应民航总医院伤医案","Social scandal",0,1,1,1,"1","","Social issues",1
"12/29/2019",2019,12,29,"M","中国立法防医闹","Government acts",0,1,0,1,"1","","Social policy",1
"12/29/2019",2019,12,29,"M","患者家属没有任何愧疚","Social scandal",0,0,1,0,"","","Social issues",0
"12/29/2019",2019,12,29,"M","为什么很多司机不办ETC","Social affairs",0,0,0,0,"","","Social issues",0
"12/29/2019",2019,12,29,"M","黑龙江发现陨石坑冰川遗址","Achievements",1,0,0,0,"","","Flattering news",0
"12/29/2019",2019,12,29,"M","攻破骗子后台理工男协助办案","Social affairs",1,0,0,0,"","","Social issues",0
"12/29/2019",2019,12,29,"M","宁夏首条高铁开通","Achievements",1,0,0,0,"","","Flattering news",0
"12/29/2019",2019,12,29,"E","央视曝光考研作弊利益链","Social scandal",1,1,0,0,"","","Social issues",1
"12/29/2019",2019,12,29,"E","CGTN记者揭西方涉疆涉恐双重标准","International affairs (China related)",1,1,0,0,"","","International news",1
"12/29/2019",2019,12,29,"E","医院辟谣未对杀医者家属免费治疗","Social scandal",1,0,1,1,"1","","Social issues",1
"12/29/2019",2019,12,29,"E","6万辆共享单车挤爆两大停车场","Social affairs",1,0,0,0,"","","Social issues",0
"12/29/2019",2019,12,29,"E","北方多地将在瑟瑟发抖中结束2019年","Social affairs - environment",1,0,0,0,"","","Soft news",0
"12/29/2019",2019,12,29,"E","2019我国离婚数量或再创新高","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/29/2019",2019,12,29,"E","2025年社保卡将覆盖全国","Social affairs - trends",1,0,0,0,"","","Soft news",0
"12/29/2019",2019,12,29,"E","禁止任何人威胁医护人员人身安全","Government acts",0,1,0,0,"","","Social policy",1
"12/29/2019",2019,12,29,"E","医患关系愈发紧张的原因","Social affairs",0,0,1,0,"","","Social issues",0
"12/30/2019",2019,12,30,"M","重庆被砸艺考生父母选择原谅","Bizzare",0,0,1,0,"","","Soft news",0
"12/30/2019",2019,12,30,"M","韩国议会又打起来了","International news (non-China)",1,0,0,0,"","","International news",0
"12/30/2019",2019,12,30,"M","央视曝光考研作弊利益链","Social scandal",0,1,0,0,"","","Social issues",1
"12/30/2019",2019,12,30,"M","全国铁路大调图","Social affairs",1,0,0,0,"","","Social issues",0
"12/30/2019",2019,12,30,"M","京张高铁今日开通","Social affairs",1,0,0,1,"1","","Social issues",1
"12/30/2019",2019,12,30,"M","世界上首座进入奥运村的高铁站","Social affairs",1,0,0,0,"","","Social issues",0
"12/30/2019",2019,12,30,"M","北京房价真降了","Social affairs - economics",1,0,0,0,"","","Social issues",0
"12/30/2019",2019,12,30,"M","龙港小学老师体罚学生被停职","Social scandal",1,0,0,0,"","","Social issues",0
"12/30/2019",2019,12,30,"M","油价迎今年最后一次调价","Social affairs - economics",1,0,0,1,"1","","Social issues",1
"12/30/2019",2019,12,30,"M","北京大风","Social affairs - environment",1,0,0,0,"","","Soft news",0
"12/30/2019",2019,12,30,"M","CGTN记者揭西方涉疆涉恐双重标准","International affairs (China related)",0,1,0,0,"","","International news",1
"12/30/2019",2019,12,30,"M","2019我国离婚数量或再创新高","Social affairs - trends",0,0,0,0,"","","Soft news",0
"12/30/2019",2019,12,30,"M","新消防员强忍泪水与家人分别","Role model",1,0,0,0,"","","Flattering news",0
"12/30/2019",2019,12,30,"M","莫斯科用人造雪迎新年","International news (non-China)",1,0,0,0,"","","International news",0
"12/30/2019",2019,12,30,"M","北方多地将在瑟瑟发抖中结束2019年","Social affairs - environment",0,0,0,0,"","","Soft news",0
"12/30/2019",2019,12,30,"E","人人正式回归社交市场","Social affairs - economics",1,0,0,0,"","","Social issues",0
"12/30/2019",2019,12,30,"E","因航班延误维也纳乐队机场即兴演奏","Social affairs",1,0,0,0,"","","Social issues",0
"12/30/2019",2019,12,30,"E","北京首例校门口咸猪手入罪案件","Crime & court",1,0,0,0,"","","Crime & court",0
"12/30/2019",2019,12,30,"E","3人攀爬巨蟒峰打26枚岩钉","Social scandal",1,0,0,0,"","","Social issues",0
"12/30/2019",2019,12,30,"E","两名中国游客在菲律宾溺亡","Diaspora",1,0,0,0,"","","International news",0
"12/30/2019",2019,12,30,"E","非寄宿制中小学不得设食品小卖部","Social affairs - local policy ",1,0,0,0,"","","Social policy",0
"12/30/2019",2019,12,30,"E","外国人回国后太难了","Bizzare",1,0,0,0,"","","Soft news",0
"12/30/2019",2019,12,30,"E","外交部劝美国手别伸太长容易闪着腰","International affairs (China-US)",1,1,0,1,"1","","International news",1
"12/30/2019",2019,12,30,"E","信阳老人遇阻猝死案宣判","Crime & court",1,0,0,0,"","","Crime & court",0
"12/30/2019",2019,12,30,"E","烟台下雪","Social affairs - environment",1,0,0,0,"","","Soft news",0
"12/30/2019",2019,12,30,"E","2030年中国人期望寿命","Social affairs - trends",1,0,0,0,"","","Soft news",0
