Date,Source,Content,Label_chinese,Labels_original,Labels_4classes,新冠（0/1）,回应（0/1）
11/25/2020,Trending Search,漠寒回应张培萌,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,1
5/21/2020,Trending Search,猫咪间奇特的问候方式,软新闻-休闲,Soft_news_casual,Soft_news,,
11/16/2019,Trending Search,珍妮回去后打了一星,软新闻-休闲,Soft_news_casual,Soft_news,,
1/5/2020,Trending Search,中国工程师美国遭抢劫身亡,中外新闻,International_affairs_china_related,International_news,,
10/29/2020,Trending Search,国防部回应美方或袭击南海岛礁报道,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,1
1/10/2020,Trending Search,电影亲爱的原型仍在寻子,软新闻-休闲,Soft_news_casual,Soft_news,,
8/24/2020,Trending Search,李尖尖拒绝贺子秋,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/9/2020,Trending Search,全国晒被子地图,软新闻-休闲,Soft_news_casual,Soft_news,,
12/30/2019,Trending Search,你和其他女生说叠词的区别,软新闻-休闲,Soft_news_casual,Soft_news,,
8/9/2020,Trending Search,白岩松谈张玉环案,软新闻-休闲,Soft_news_casual,Soft_news,,
5/7/2020,Trending Search,张艺兴十面埋伏,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/15/2020,Trending Search,董璇西装造型好A,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/12/2020,Trending Search,拜登提名美国副总统候选人,国际新闻,International_affairs_world,International_news,,
2/11/2020,Trending Search,中央指导组约谈武汉副市长幕后,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/29/2020,Trending Search,皮尔卡丹去世,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/1/2020,Trending Search,杨天真将卸任所有艺人经纪业务,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/19/2020,Trending Search,炙热的我们,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/19/2019,Trending Search,国务院任免香港特别行政区政府主要官员,中外新闻,International_affairs_china_related,International_news,,
12/21/2020,Trending Search,来新疆不要坐马拉雪橇,软新闻-休闲,Soft_news_casual,Soft_news,,
6/1/2020,Trending Search,我国将在7至8月执行首次火星探测,国际新闻,International_affairs_world,International_news,,
1/14/2020,Trending Search,我国拟实施未成年人犯罪分级预防,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
7/22/2020,Trending Search,收到信息需要秒回吗,软新闻-休闲,Soft_news_casual,Soft_news,,
2/19/2020,Trending Search,海航,软新闻-休闲,Soft_news_casual,Soft_news,,
8/30/2020,Trending Search,美军核潜艇现身挪威近海,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/20/2019,Trending Search,17款APP自动续费不通知,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
11/16/2019,Trending Search,摔跤爸爸原型格斗赛场首秀,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
9/19/2020,Trending Search,北京试鸣防空警报,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
11/30/2019,Trending Search,少年的你柬埔寨配音版,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/22/2020,Trending Search,父亲欲接坠楼女儿被砸身亡,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/5/2019,Trending Search,周杰伦吐槽小巨蛋,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/12/2020,Trending Search,空降兵十五勇士的惊天一跳,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
3/3/2020,Trending Search,纽约首例患者未在医院治疗,国际新闻,International_affairs_world,International_news,1,
1/7/2020,Trending Search,腾讯娱乐白皮书,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/12/2020,Trending Search,那岚岳逼走容婳,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/29/2020,Trending Search,台湾台东县海域发生5.0级地震,社会热点-灾难,Current_affairs_disasters,Domestic_news,,
6/6/2020,Trending Search,父杀女案罪犯韦乐被执行死刑,犯罪与审判,Criminal&court,Domestic_news,,
8/28/2020,Trending Search,NBA球员决定恢复季后赛,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/16/2020,Trending Search,THE9六月行程,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/3/2020,Trending Search,骑爸爸最好的马 骑珍珠,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/2/2020,Trending Search,白鲟灭绝,软新闻-休闲,Soft_news_casual,Soft_news,,
7/12/2020,Trending Search,千岛湖泄洪后首网捕获50000斤鱼,软新闻-休闲,Soft_news_casual,Soft_news,,
11/13/2020,Trending Search,医生有多烦这句话,软新闻-休闲,Soft_news_casual,Soft_news,,
7/25/2020,Trending Search,iPhone11首次在印度生产,软新闻-休闲,Soft_news_casual,Soft_news,,
12/11/2020,Trending Search,S10官方纪录片,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/1/2020,Trending Search,科学的事情我们不想说得太过,软新闻-休闲,Soft_news_casual,Soft_news,,
4/16/2020,Trending Search,虞书欣表白孔雪儿,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/4/2020,Trending Search,心疼兮夜,软新闻-休闲,Soft_news_casual,Soft_news,,
7/13/2020,Trending Search,外交部提醒近期谨慎前往澳大利亚,中外新闻,International_affairs_china_related,International_news,,
3/5/2020,Trending Search,花瓣耳饰,软新闻-休闲,Soft_news_casual,Soft_news,,
4/3/2020,Trending Search,女生有哪些奇奇怪怪的哭点,软新闻-休闲,Soft_news_casual,Soft_news,,
12/5/2019,Trending Search,汤唯红唇湿发,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/3/2020,Trending Search,深圳拟设独生子女带薪护理假,软新闻-休闲,Soft_news_casual,Soft_news,,
7/28/2020,Trending Search,爷青结,软新闻-休闲,Soft_news_casual,Soft_news,,
1/28/2020,Trending Search,浪漫医生金师傅,软新闻-休闲,Soft_news_casual,Soft_news,,
2/9/2020,Trending Search,上海发布,软新闻-休闲,Soft_news_casual,Soft_news,,
12/24/2019,Trending Search,购车五年后的新车主平均胖20斤,软新闻-休闲,Soft_news_casual,Soft_news,,
2/14/2020,Trending Search,入沪道口已劝返8220名来沪人员,社会热点-趋势,Current_affairs_trends,Domestic_news,,
11/28/2019,Trending Search,日本大阪强制公务员下班,国际新闻,International_affairs_world,International_news,,
11/29/2020,Trending Search,伊朗外长扎里夫用中文发推,国际新闻,International_affairs_world,International_news,,
5/18/2020,Trending Search,云南昭通5.0级地震,社会热点-灾难,Current_affairs_disasters,Domestic_news,,
4/6/2020,Trending Search,特朗普批罗斯福号舰长,国际新闻,International_affairs_world,International_news,,
2/11/2020,Trending Search,工信部要求加大对中小企业帮扶力度,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/11/2020,Trending Search,汤晶媚为爱洗新革命,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/11/2020,Trending Search,黄奕回眸,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/16/2020,Trending Search,利用航班延误骗保300多万元,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/29/2020,Trending Search,抑郁患者的真实自白,软新闻-休闲,Soft_news_casual,Soft_news,,
9/27/2020,Trending Search,黄明昊成快乐大本营12期常驻嘉宾,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/25/2020,Trending Search,快船4亿美元收购新球馆,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/4/2020,Trending Search,伊物降依物,软新闻-休闲,Soft_news_casual,Soft_news,,
1/13/2020,Trending Search,陶虹生图,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/27/2020,Trending Search,外交部回应澳机构接受美资助用于反华项目,中外新闻,International_affairs_china_related,International_news,,1
2/20/2020,Trending Search,加拿大BC省将对富人加税,国际新闻,International_affairs_world,International_news,,
2/10/2020,Trending Search,北京共发生73起聚集性疫情,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,1,
9/30/2020,Trending Search,黎曼表白路晋被拒,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/27/2020,Trending Search,中国铁塔,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
11/25/2020,Trending Search,嫦娥五号,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/23/2019,Trending Search,精英律师,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/16/2020,Trending Search,上海新增5例境外输入,社会热点-趋势,Current_affairs_trends,Domestic_news,,
12/4/2020,Trending Search,拜登称将要求美国人戴口罩100天,国际新闻,International_affairs_world,International_news,,
5/23/2020,Trending Search,建议将产后抑郁诊疗费纳入生育险,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
2/10/2020,Trending Search,寄生虫 最佳原创剧本,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/3/2020,Trending Search,丁辉被约谈,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/17/2020,Trending Search,美国新冠肺炎超803万例,国际新闻,International_affairs_world,International_news,1,
11/8/2020,Trending Search,梅西梅开二度,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/29/2019,Trending Search,新西游记7 七个龙珠,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/17/2020,Trending Search,男子持械挑衅被哨兵1秒撂倒,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
6/30/2020,Trending Search,全球经济将因新冠疫情损失12万亿美元,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,1,
11/11/2020,Trending Search,天津一份大比目鱼外包装样本核酸阳性,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/16/2019,Trending Search,恋爱中的平淡期算冷暴力吗,软新闻-休闲,Soft_news_casual,Soft_news,,
7/12/2020,Trending Search,湘江浏阳河变鸳鸯锅,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
3/23/2020,Trending Search,爸妈是怎么发现你谈恋爱的,软新闻-休闲,Soft_news_casual,Soft_news,,
11/28/2019,Trending Search,王俊凯王源为易烊千玺庆生,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/31/2020,Trending Search,业主回应买556个车位14万单价转卖,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,1
3/25/2020,Trending Search,澳大利亚全国群发短信呼吁别聚会,国际新闻,International_affairs_world,International_news,,
5/25/2020,Trending Search,月上重火定档,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/24/2020,Trending Search,日本累计确诊新冠肺炎838例,国际新闻,International_affairs_world,International_news,1,
8/7/2020,Trending Search,A股,社会热点-经济,Current_affairs_economy,Domestic_news,,
12/23/2020,Trending Search,周迅 高圣远,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/26/2020,Trending Search,何氏家族悼文,软新闻-休闲,Soft_news_casual,Soft_news,,
11/21/2019,Trending Search,用文言文表达我爱你,软新闻-休闲,Soft_news_casual,Soft_news,,
9/28/2020,Trending Search,早餐自提柜成上班族新宠,软新闻-休闲,Soft_news_casual,Soft_news,,
4/7/2020,Trending Search,解封不等于解防,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
6/17/2020,Trending Search,iG赢了,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/28/2020,Trending Search,下一站是幸福,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/3/2020,Trending Search,广州恒大将改名广州队,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/3/2020,Trending Search,河北男子连续三年酒驾被查,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
5/22/2020,Trending Search,加拿大法院将宣布孟晚舟案重要裁决,国际新闻,International_affairs_world,International_news,,
5/12/2020,Trending Search,猪肉价格涨幅回落,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
10/25/2020,Trending Search,四川失联中学老师遗体找到,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/21/2020,Trending Search,多国确认出现变异新冠病毒确诊病例,国际新闻,International_affairs_world,International_news,1,
12/13/2019,Trending Search,无法取代的街头小吃,软新闻-休闲,Soft_news_casual,Soft_news,,
3/9/2020,Trending Search,不勤洗床单被套有多可怕,软新闻-休闲,Soft_news_casual,Soft_news,,
9/27/2020,Trending Search,亲爱的自己,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/11/2020,Trending Search,女子偷空样板间给儿子装婚房,软新闻-休闲,Soft_news_casual,Soft_news,,
10/16/2020,Trending Search,新西游记8,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/16/2020,Trending Search,有一种尴尬叫做替别人尴尬,软新闻-休闲,Soft_news_casual,Soft_news,,
5/12/2020,Trending Search,31省区市明确返校时间,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
2/9/2020,Trending Search,刘传健再送医疗队赴湖北,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/19/2020,Trending Search,鹿晗兑现医护粉丝承诺,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/10/2020,Trending Search,朱一龙手心画太阳,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/6/2020,Trending Search,北京新增4例境外输入新冠肺炎病例,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
5/26/2020,Trending Search,世卫提醒各国应警惕第二波疫情,中外新闻,International_affairs_china_related,International_news,1,
10/12/2020,Trending Search,胖虎叫易烊千玺易大爷,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/27/2020,Trending Search,理科生才懂的梗,软新闻-休闲,Soft_news_casual,Soft_news,,
5/5/2020,Trending Search,台版101模仿黑人抬棺,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/23/2020,Trending Search,千万不要买燕麦色的袜子,软新闻-休闲,Soft_news_casual,Soft_news,,
7/12/2020,Trending Search,SKP,软新闻-休闲,Soft_news_casual,Soft_news,,
5/17/2020,Trending Search,iPhone11降价,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
1/22/2020,Trending Search,口罩头像,软新闻-休闲,Soft_news_casual,Soft_news,,
10/9/2020,Trending Search,北方民大回应传统文化课教女德,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,1
12/4/2020,Trending Search,嫦娥五号上升器点火起飞,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
11/27/2019,Trending Search,朝鲜族腌辣白菜就像过节,软新闻-休闲,Soft_news_casual,Soft_news,,
4/25/2020,Trending Search,美国新冠肺炎确诊病例超89万例,国际新闻,International_affairs_world,International_news,1,
3/19/2020,Trending Search,木村心美木村光希合照,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/24/2020,Trending Search,当你英文不好时,软新闻-休闲,Soft_news_casual,Soft_news,,
10/30/2020,Trending Search,浙江新增5例境外输入无症状感染者,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
12/3/2019,Trending Search,2019年度熊孩子,软新闻-休闲,Soft_news_casual,Soft_news,,
3/31/2020,Trending Search,印度返乡人员被用水枪消杀,国际新闻,International_affairs_world,International_news,,
8/9/2020,Trending Search,钟山说下半年有三项最大挑战,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
1/2/2020,Trending Search,橘子洲烟花,软新闻-休闲,Soft_news_casual,Soft_news,,
10/2/2020,Trending Search,列车上乘务员突然跳起无价之姐,软新闻-休闲,Soft_news_casual,Soft_news,,
3/8/2020,Trending Search,日本网红猫咪猫叔去世,国际新闻,International_affairs_world,International_news,,
5/19/2020,Trending Search,女孩网购1吨洋葱送前男友,软新闻-休闲,Soft_news_casual,Soft_news,,
8/2/2020,Trending Search,闪耀暖暖声明,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/24/2020,Trending Search,台风,社会热点-灾难,Current_affairs_disasters,Domestic_news,,
8/1/2020,Trending Search,世卫称新冠肺炎疫情影响将持续数十年,国际新闻,International_affairs_world,International_news,1,
1/30/2020,Trending Search,全国确诊新型肺炎病例,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,1,
12/6/2019,Trending Search,你的寝室桌面是什么样子,软新闻-休闲,Soft_news_casual,Soft_news,,
12/30/2020,Trending Search,女神降临,软新闻-休闲,Soft_news_casual,Soft_news,,
6/3/2020,Trending Search,孙红雷 怎么没有乘风破浪的哥哥们,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/10/2020,Trending Search,盲人练一年字才办成离婚,软新闻-休闲,Soft_news_casual,Soft_news,,
1/25/2020,Trending Search,当彭昱畅听到一直单身一直爽,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/22/2020,Trending Search,中国库存口粮可供全国人民吃一年,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
3/27/2020,Trending Search,刘雨昕陆柯燃补妆,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/23/2020,Trending Search,霍建华假设被影迷送豪车的反应,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/25/2020,Trending Search,美国犹他州发现神秘金属物体,国际新闻,International_affairs_world,International_news,,
12/26/2019,Trending Search,95后全职妈妈占比八成,软新闻-休闲,Soft_news_casual,Soft_news,,
3/1/2020,Trending Search,油条配酱油还是豆浆,软新闻-休闲,Soft_news_casual,Soft_news,,
1/17/2020,Trending Search,PDD,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/12/2020,Trending Search,十二兽首其实是时钟,软新闻-休闲,Soft_news_casual,Soft_news,,
4/4/2020,Trending Search,纽约向全体市民发放免费三餐,国际新闻,International_affairs_world,International_news,,
6/22/2020,Trending Search,怪你过分美丽,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/5/2020,Trending Search,白滚滚上线,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/6/2020,Trending Search,陈延迪终于发力了,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/21/2020,Trending Search,有童心的人生活有多有趣,软新闻-休闲,Soft_news_casual,Soft_news,,
3/6/2020,Trending Search,3CE春日元气玫瑰妆,软新闻-休闲,Soft_news_casual,Soft_news,,
4/4/2020,Trending Search,宁南万人迎英雄遗体回乡,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
5/19/2020,Trending Search,黄景瑜,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/3/2020,Trending Search,杨天真的笑声,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/12/2020,Trending Search,易烊千玺加盟街舞3总决赛,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/11/2020,Trending Search,中国移动率先发布5G消息APP,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
11/22/2020,Trending Search,女子办移动靓号被签833年套餐,软新闻-休闲,Soft_news_casual,Soft_news,,
7/22/2020,Trending Search,杭州失踪女子,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/15/2020,Trending Search,苏醒,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/8/2020,Trending Search,怪你过分美丽高以翔纪念特辑,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/28/2020,Trending Search,教育部明确有矛盾可变更博士生导师,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
2/1/2020,Trending Search,杭州市民可免费预约申领口罩,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
3/1/2020,Trending Search,爆裂风车,软新闻-休闲,Soft_news_casual,Soft_news,,
12/19/2020,Trending Search,宋紫薇,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/15/2019,Trending Search,蚌埠大火,社会热点-灾难,Current_affairs_disasters,Domestic_news,,
4/13/2020,Trending Search,校园情侣们的神奇操作,软新闻-休闲,Soft_news_casual,Soft_news,,
11/21/2020,Trending Search,中国人脸识别第一案判了,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
4/18/2020,Trending Search,快乐大本营,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/24/2020,Trending Search,小孩子的玩具有多好玩,软新闻-休闲,Soft_news_casual,Soft_news,,
6/25/2020,Trending Search,新型毒品伪装成香烟奶茶巧克力,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
1/27/2020,Trending Search,最新疫情地图,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,1,
7/19/2020,Trending Search,这红绿灯我能看一天,软新闻-休闲,Soft_news_casual,Soft_news,,
8/1/2020,Trending Search,尹正R1SE热舞,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/7/2020,Trending Search,安崎对1cm的执着,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/31/2020,Trending Search,武汉市民鞠躬送北京援鄂医护回家,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/18/2020,Trending Search,王乐乐 杨清柠,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/24/2020,Trending Search,中小学工资分配向班主任倾斜,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
11/28/2020,Trending Search,高以翔女友晒合照悼念,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/7/2020,Trending Search,鼓励有条件的机构开展核酸检测,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
10/12/2020,Trending Search,当李雪琴听到有人喊王建国,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/19/2020,Trending Search,袁隆平李子柒获聘农民丰收节推广大使,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
4/26/2020,Trending Search,星爵老婆怀孕,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/24/2020,Trending Search,贺梅,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/25/2019,Trending Search,90后女生立遗嘱将房产留闺蜜,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/14/2020,Trending Search,CNN反驳特朗普所谓中国病毒说法,中外新闻,International_affairs_china_related,International_news,,
10/24/2020,Trending Search,苹果将使用高通5G基带至2023年,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
6/25/2020,Trending Search,货车侧翻满车iPhone被烧,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
9/10/2020,Trending Search,日本将于16日确定新首相人选,国际新闻,International_affairs_world,International_news,,
1/18/2020,Trending Search,电影中国女排改名,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/9/2020,Trending Search,江苏句容百万株欧月同时盛开,软新闻-休闲,Soft_news_casual,Soft_news,,
2/2/2020,Trending Search,白岩松对话温州市市长,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
5/24/2020,Trending Search,美国新冠病毒感染病例超过161万例,国际新闻,International_affairs_world,International_news,1,
12/19/2019,Trending Search,韩国国务总理秘书室突遭搜查,国际新闻,International_affairs_world,International_news,,
6/28/2020,Trending Search,快乐大本营选常驻新人,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/19/2020,Trending Search,一诺状态,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/3/2020,Trending Search,许凯问给李泽锋打call会掉粉吗,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/4/2020,Trending Search,傅首尔 恨我的人你放下了吗,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/11/2020,Trending Search,张伟丽被强制医疗停赛2个月,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/17/2020,Trending Search,香港一尼泊尔餐厅深夜起火致7死,社会热点-灾难,Current_affairs_disasters,Domestic_news,,
11/13/2020,Trending Search,张文宏谈上海为何没有全员筛检,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/31/2020,Trending Search,B站跨年晚会预告,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/17/2020,Trending Search,朱一龙想演灰太狼,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/26/2020,Trending Search,其实胃也是有脾气的,软新闻-休闲,Soft_news_casual,Soft_news,,
6/5/2020,Trending Search,曾可妮 孙芮,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/30/2020,Trending Search,吉野家将关闭含中国市场内150家门店,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
4/22/2020,Trending Search,美国新冠病毒感染病例超过82万,国际新闻,International_affairs_world,International_news,1,
12/8/2020,Trending Search,亚洲社交媒体具有影响力明星,软新闻-休闲,Soft_news_casual,Soft_news,,
2/1/2020,Trending Search,返岗工作这些事你要知道,软新闻-休闲,Soft_news_casual,Soft_news,,
5/7/2020,Trending Search,坠入黄河孕妇遗体被找到,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/14/2020,Trending Search,路小北见到植物人肖枫,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/2/2020,Trending Search,5名江苏援湖北医疗队员重访武汉,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
6/3/2020,Trending Search,舒兰高三学生二次复课战高考,软新闻-休闲,Soft_news_casual,Soft_news,,
3/9/2020,Trending Search,美股熔断,国际新闻,International_affairs_world,International_news,,
7/23/2020,Trending Search,服装行业全年蒸发4000亿,社会热点-经济,Current_affairs_economy,Domestic_news,,
8/17/2020,Trending Search,网店推陪骂代骂服务,软新闻-休闲,Soft_news_casual,Soft_news,,
5/14/2020,Trending Search,游客掰断两颗数万年石钟乳,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
2/26/2020,Trending Search,美国正式启动瑞德西韦临床试验,国际新闻,International_affairs_world,International_news,,
7/30/2020,Trending Search,李登辉病亡,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
10/11/2020,Trending Search,温柔野着,软新闻-休闲,Soft_news_casual,Soft_news,,
12/9/2020,Trending Search,刘耀文机票掉坑里了,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/20/2020,Trending Search,央视镜头下的女明星,软新闻-休闲,Soft_news_casual,Soft_news,,
10/1/2020,Trending Search,别车泼咖啡男子被公诉,软新闻-休闲,Soft_news_casual,Soft_news,,
3/27/2020,Trending Search,李易峰 jinjinwawa,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
4/18/2020,Trending Search,科比女儿获选WNBA荣誉新秀,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/30/2020,Trending Search,外籍男子拒戴口罩不服从管理限期出境,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/29/2019,Trending Search,央视曝光考研作弊利益链,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
2/24/2020,Trending Search,李佳琦直播,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/28/2020,Trending Search,孙正义今年第三家公司破产,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
12/11/2020,Trending Search,宋轶带苹果走红毯,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/2/2020,Trending Search,Angelababy回复章子怡,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/2/2020,Trending Search,江苏将对重大行政决策实行终身责任追究,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
3/9/2020,Trending Search,思政课上出现王源,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/20/2020,Trending Search,任豪王者ID,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/21/2020,Trending Search,沈腾公主抱华晨宇,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
